site_code,latitude,longitude,status
OPHYB,25.503811,69.17249,
TM72I,33.849556,63.914725,
SD5XQ,26.143513,73.874241,
MBBEX,25.890879,76.890813,
6YB9G,28.775508,70.78927,
GGLH8,27.431445,61.387304,
QMHBA,33.414846,72.653247,
DYX62,34.502238,70.766767,
VMMIA,25.922629,68.607654,
MCG7D,27.807615,72.693956,
TSWOF,26.616837,71.120411,
EH1JG,32.139388,66.995589,
890GN,26.190712,75.468409,
396VD,31.967366,70.482894,
OKHKZ,23.658005,76.779036,
MXPZ6,23.838083,72.913496,
R36VI,29.119283,69.403652,
2IM68,26.975579,69.200038,
0V11S,35.84303,65.283256,
29T8W,33.989095,65.797917,
Y0ZLX,30.957936,72.923471,
SRNO9,35.989783,68.005737,
BMBDL,30.170255,72.350062,
O9284,25.752952,75.715176,
7D3C2,27.650828,73.326566,
8P2IH,34.905491,70.52554,
BY3NT,29.961312,70.148781,
6XB50,31.456072,62.71811,
8GBQP,24.917785,62.906326,
LLNFK,29.119079,68.428971,
LLFXW,34.72867,68.847714,
4TFBU,28.398925,64.312244,
SL959,25.944551,64.6805,
EOH79,27.238842,65.990314,
RDVMX,25.845545,72.231078,
QXXYY,29.808479,77.434437,
3Z1WD,27.666623,61.200219,
T4OEC,25.474394,71.923624,
92VQ5,27.444008,62.688889,
CC9IW,34.297748,73.517141,
FOYQS,27.262012,66.626322,
T883O,33.031072,70.889072,
2T48U,33.350163,64.364443,
VWF66,34.951739,66.330813,
QNGTA,35.015327,70.156445,
H2Q5T,24.7778,68.048364,
J71ZG,28.303971,76.49629,
XGMC6,26.448062,64.452059,
TFNHA,30.678737,71.698671,
Q0JKU,30.895024,74.170693,
YQVCS,29.018878,67.167703,
EVDWO,30.764286,66.45512,
DVYGR,34.323631,67.668619,
52K3X,27.93923,64.389731,
JEFNB,32.214869,75.688812,
RGVTI,33.482914,63.501382,
7CMQ0,24.231166,76.486858,
4KB8S,31.38717,75.836342,
PA3PD,27.525053,62.661263,
NKLM6,27.305503,63.008818,
GABVF,27.88491,74.46768,
6WDEB,27.433939,73.506931,
CV2DO,36.035161,72.92156,
PIB3O,32.695545,76.857808,
MHGS7,25.493473,70.336483,
PXSIM,28.513291,68.107772,
L85DL,24.014339,64.527047,
H9018,25.191548,69.262569,
HJICZ,27.345515,60.781422,
EUEBJ,31.629526,75.767171,
FFDYU,36.859617,66.8896,
Y8EET,33.046511,73.955496,
DWKVZ,30.308906,72.409013,
9H5UR,28.211901,60.538727,
X1UJT,31.557419,64.891543,
34LCV,25.807332,60.772344,
X93UP,35.087747,65.979708,
0KHHI,24.542965,75.392857,
O3QZO,33.515934,73.22408,
UO4BL,36.739369,73.061832,
RT1UV,33.500944,73.49053,
YWRSJ,30.290909,71.131454,
H0MZ9,27.009893,63.194388,
UA8PQ,26.897275,67.741649,
J95H7,26.203921,72.991039,
GENOE,26.527184,61.403305,
J3ZRO,27.673763,69.827277,
ODCZ2,28.017684,72.306565,
DWY8Q,36.242729,66.885091,
FUNQ7,36.658826,64.247591,
TPL6H,29.533114,76.602296,
XUU8K,31.768684,76.659571,
PREBP,36.700937,76.483516,
B3AOB,34.340347,70.698906,
HE73O,30.304248,65.83594,
DQZ48,24.818167,76.157446,
PA2SR,27.240281,62.10495,
EBNNS,31.077015,76.266069,
PJY1B,24.92845,68.120006,
N3F1N,29.094871,63.359734,
QKM17,33.584261,68.029358,
PL9RS,29.837166,70.575221,
DROR5,36.264083,76.2242,
7KOLY,25.863264,70.764914,
GYPD2,24.200216,64.969731,
0P93I,34.183636,65.831312,
BUV2H,31.157957,65.854227,
XTA1Q,30.025585,74.599134,
1IDGI,35.702478,68.214395,
14FF3,36.457602,71.985309,
6EYHB,24.60924,73.545959,
X6FQ5,26.621686,74.310726,
L3LXZ,30.10826,66.559851,
7ZIV2,30.366588,71.584162,
PFCP5,36.084079,74.300437,
7DAN6,36.206249,76.496068,
BTU0N,34.586863,65.119811,
BEDCR,23.827555,62.952301,
SKYCS,27.31673,67.568325,
B8WLM,32.542722,68.515769,
2RDKR,30.622874,67.131461,
JIJ78,31.595457,65.844995,
X6LTB,25.295203,67.609175,
5LK3O,26.549696,70.126548,
3X9JX,27.090485,61.656887,
1NKJZ,34.082519,64.977131,
Y3O9J,30.429577,69.519513,
SAF6L,35.087374,65.423659,
YD6FJ,27.127379,75.976107,
AGTZB,32.377604,62.757935,
J0KCT,27.422528,71.362514,
UFHQE,23.761434,69.69158,
EUWEH,32.114593,63.770219,
P4EOU,29.122701,69.219801,
DQBSQ,36.326739,69.394608,
19TR6,34.30203,76.219514,
14NIP,33.79208,68.019471,
VYDUR,23.791013,71.716301,
ID8KN,36.858239,62.160898,
ZDXJK,23.821282,63.784041,
DULP1,28.633866,72.924462,
IURAM,27.337134,71.157719,
1EVSO,32.796914,73.075717,
6YXP5,30.151813,75.254353,
7DL6H,35.367652,65.921385,
7P5XG,34.39808,64.800641,
TZL4H,35.415486,66.954239,
BO8HE,36.614726,67.046259,
NOI3R,28.790926,73.88117,
WVVB3,29.998035,73.96913,
IDJ9Z,24.714208,65.451732,
1GPKH,26.813755,73.289234,
3G9BY,33.611588,71.739601,
I3WOB,24.854671,64.690161,
F72NQ,24.11144,76.460015,
LJY43,31.821541,72.75071,
9VZEJ,29.296584,71.413338,
JN2FY,25.40372,64.5237,
4XVOA,29.831018,71.026137,
0ZGBZ,30.290888,61.11723,
6PZNL,27.071905,73.001633,
TFS92,24.476793,68.052582,
Q4NFB,30.541167,77.397217,
LBA1P,25.534904,71.450178,
AEYZS,23.91542,61.908717,
BBCYZ,29.144574,68.149055,
T9QPQ,23.73135,72.260232,
U4XV8,33.627436,74.850947,
TT2T0,33.01653,61.171865,
26Q5T,28.797996,68.472457,
HQ6JJ,32.517054,76.852454,
WMXNZ,36.871842,70.341239,
4ZQOC,32.65031,69.897037,
XNX3U,31.300744,76.346822,
MBK32,24.918406,76.921088,
8IF7L,28.350515,72.474691,
HZKT2,34.6093,75.939767,
9ZJ1B,29.029842,61.698066,
RDIT8,26.572486,68.367818,
63UZ2,25.987299,73.930938,
F3MCX,25.362077,60.707725,
YL02V,32.966816,69.38346,
4VJW7,27.240004,76.167916,
WMTC6,33.71779,73.528069,
CY7ZW,26.328253,70.48625,
6VANR,34.865457,73.600558,
TW8UQ,27.797072,73.549004,
6MSB6,33.811744,77.117359,
UH37L,33.382708,65.900308,
S6QWY,25.949979,64.137397,
GABTK,26.794843,62.811094,
6CKG8,31.850885,70.71124,
JZURH,26.947333,74.845797,
XIRQ2,35.63306,69.03764,
20B67,29.293619,74.921589,
P0WXC,27.582339,62.525819,
NYK5N,24.686961,66.661513,
NGLBZ,32.411194,75.402713,
041X7,30.834571,63.967635,
1XRV6,36.899947,73.575271,
MHY3Z,24.122395,74.459715,
B5PQA,30.435735,73.456087,
02W30,24.223041,62.959206,
LURBT,30.495282,68.969691,
112P8,36.490931,77.048903,
LYK44,36.127605,66.599479,
33BBF,28.233703,65.050036,
4VRB6,27.227448,70.406643,
Z23S1,32.334963,76.907606,
6PNX9,27.600255,71.217555,
3PT50,30.247693,75.055772,
T30LT,36.00414,72.341395,
SOCE3,25.341131,76.627123,
4KQ8R,31.622474,76.762778,
1DXFM,35.917268,69.08142,
AI12I,28.786082,70.3908,
EBS0A,27.785923,61.506014,
QBMG3,25.130138,62.695656,
VB67U,27.5105,73.272028,
L63GU,30.063175,63.416978,
6XSXB,36.241737,69.351434,
ZHAH4,26.794543,69.627487,
98MH1,26.218136,69.297678,
636RQ,23.537975,69.568513,
AUHBU,30.945479,63.210843,
39CVR,31.729882,75.008054,
LH2NM,26.522902,67.786141,
JGU63,31.00423,74.446853,
6AD1S,25.605383,68.996102,
J8M2F,27.798055,67.445582,
NTTAJ,29.158288,67.656685,
KWGIF,36.399533,72.377275,
J9HU6,33.242065,70.09973,
IGEMO,28.345444,77.339747,
2DGJL,32.979776,73.8769,
6CTFP,29.652935,71.802416,
Q8663,34.288159,69.430751,
7Z5DB,31.763695,65.694967,
22AGM,25.260724,74.132353,
MNFZL,26.160747,62.728755,
NEVNL,29.645422,74.867426,
IZZPY,34.401216,63.236916,
2TDFI,34.433217,76.994829,
OAVY0,31.179336,65.595265,
S6YHJ,31.329143,76.422763,
QYUEU,33.111017,60.619574,
4ZHJ4,33.469912,77.093781,
BBCJF,26.414729,69.373005,
Q2IZS,33.953042,71.130158,
IYEJG,32.749048,65.981821,
HMULS,25.916254,69.70923,
J4YUP,26.251497,72.036107,
LVGT5,26.271083,62.137544,
PPGU1,26.741675,67.816135,
B42FI,26.475877,70.534991,
VG0IA,26.079826,62.870365,
IYS3R,33.826361,76.613765,
QDAXZ,33.326857,71.185484,
2A74S,28.80776,63.048343,
LAS5Z,26.16847,67.979632,
3N2KM,26.379987,69.121185,
KKQM5,24.669306,73.80102,
BYBAO,30.081069,71.31365,
MX7E3,26.338548,74.680018,
6Z3H1,26.646422,72.929316,
7SEO4,35.129717,69.331562,
7Y7PI,36.475183,64.482792,
RB9CB,29.962778,67.404199,
68EQ2,30.819512,62.77138,
VEVQ6,32.261098,61.416188,
X0DBW,33.89429,69.907406,
B81NF,36.50616,61.300231,
WJQZ3,29.83677,60.983374,
FJGW7,31.39435,74.888261,
CD8ES,26.33918,69.85819,
WSH6L,36.762148,65.592528,
6N78Y,27.158492,76.646165,
O9HVF,34.572435,64.268816,
G4VYF,35.356947,75.100629,
CM21C,30.821275,66.390786,
E6P4A,36.215982,71.434551,
HJHEG,31.344904,67.238583,
8YCY8,24.583876,61.830009,
A9TFV,25.806687,61.644261,
T0E5E,28.936527,68.87558,
GJ41I,26.581312,61.940415,
3GQ9Q,31.879056,70.327044,
8SWJ9,26.8078,64.247565,
8XZ7Y,30.843904,65.397802,
UE2TL,26.95686,62.55569,
QEUR7,36.53744,64.043974,
BIBLV,34.91052,70.715327,
K2PGT,30.418326,69.121226,
LCX79,26.648794,61.981443,
HVXMC,33.288251,76.765326,
0T4GF,29.189458,75.807837,
2RTGR,29.149028,66.411987,
VIUTM,36.523695,62.15635,
MSVNK,28.435272,62.763047,
0J5EA,24.675335,63.067284,
6YDJM,27.229642,60.922514,
LFH6K,33.75259,62.352421,
GRAOG,24.998556,62.138566,
BDX66,27.904668,71.646761,
KFYYW,36.837471,73.643836,
X1OKX,31.475788,71.475011,
PW8Y9,29.278977,69.875324,
4G0FF,36.184414,62.812971,
X64CV,29.369175,70.901395,
AOQ5Z,29.245712,67.872344,
XBCU4,30.057757,70.59539,
34LDN,33.745928,64.271741,
M5HMH,34.292516,65.823399,
5F75V,34.18673,74.136328,
NCF19,28.213164,64.117064,
YGZIQ,29.93874,74.499669,
F0AK1,31.353911,74.00698,
43ZRB,27.412856,71.380607,
J1FHF,30.832193,61.816388,
IA7F8,27.009121,70.710839,
UTG40,26.019665,62.925933,
Q46MO,35.119869,70.491779,
MGNTF,26.90756,65.447702,
OMTLH,31.415628,61.214935,
8S5J3,36.648391,73.487472,
RR54Z,34.742617,62.046912,
WMFJN,28.646731,74.134179,
3QG6V,31.293857,72.87226,
MTN0X,33.609548,70.514149,
3JAJ7,26.504718,67.405598,
8JTZU,30.911404,67.714502,
P0EW1,34.982068,68.437541,
A13QZ,27.505289,73.092951,
CPKCG,32.636943,77.247423,
ALGLT,35.974613,72.4485,
VXD1O,34.258432,74.692103,
576Y0,36.462037,63.305931,
L4333,24.837804,60.710071,
L1BRU,36.153267,74.011646,
I7QGW,27.530123,76.353458,
TNAIW,31.959814,76.103838,
V63O2,26.964989,64.891669,
N2CM4,28.542025,67.857921,
CN8XG,33.416256,67.450884,
XYH31,34.090868,73.291476,
N9GG8,31.26441,71.591163,
K8IDX,31.067262,65.034772,
ZMM1U,28.150057,63.582044,
51A8J,36.680336,73.307787,
CKGGE,36.532251,68.209767,
FEOFN,34.512917,69.140855,
RA3BQ,24.476355,76.702952,
GJC60,26.672212,66.324773,
25ELX,27.738249,64.445863,
QIGV6,29.681478,69.424531,
MHIM5,36.416673,75.784008,
26O72,26.823471,60.775869,
MDRSA,25.348735,61.277279,
WCMEL,26.9264,65.214936,
Y9IU0,32.403168,61.020222,
7U7HY,36.275791,73.058553,
172KV,30.914994,76.98716,
9MA6B,28.412598,74.87716,
85IWB,34.249847,65.831739,
PVLYA,31.472986,66.216221,
0AZTS,33.215077,66.243715,
9UC4Q,26.103347,69.507314,
3LL3H,27.827889,76.079388,
9VNU7,24.9187,62.514282,
OLS16,36.972463,67.469581,
BW9S5,30.885453,69.639123,
GANOB,35.921447,74.486914,
BWOGA,33.088614,75.249166,
KEQQP,32.579615,70.525786,
YL7UY,26.122889,68.613714,
NZKFT,34.486065,63.675597,
MLD96,24.737719,61.017946,
XIVOF,34.865453,61.280669,
R4SJU,30.384152,69.155573,
5JRV6,36.891028,70.200612,
5B7JL,30.876384,76.779302,
2HW8H,28.398911,75.672741,
HSIJU,23.849303,73.161187,
Q9Q3Z,27.978817,63.611907,
FDKIA,33.134678,66.307654,
X69CW,36.604892,66.273851,
O504B,24.176601,63.735013,
0U386,25.505866,62.185883,
OPA7N,28.75006,71.962484,
12UE1,32.79249,74.221559,
OE3WQ,36.8607,76.202889,
EDFRG,27.616723,75.515414,
URYKA,26.835776,74.874651,
5CIOA,27.153871,66.529059,
90AHN,24.761569,64.402091,
DTJ8Z,32.597073,62.193837,
ES1US,26.634936,72.619801,
9UCX5,33.64418,64.289298,
DCSM9,35.579239,76.456429,
30TN2,32.68902,67.997627,
829ZZ,34.409893,61.982461,
Y73TS,34.874132,77.410498,
Q8655,35.330489,74.054988,
7Y5X4,31.698566,66.627738,
KKH7O,26.680058,73.046366,
CT8WF,32.970106,66.355748,
XRZTV,27.072887,76.746247,
7054F,30.442203,75.58387,
J43U3,31.33983,62.459072,
RI93W,24.128896,74.49002,
YLS86,36.244386,76.362927,
4HV32,30.868776,72.223419,
54R7O,25.87621,63.257272,
931HJ,25.104508,77.233739,
LAK8P,30.424178,72.563554,
171WI,26.487248,70.08053,
N3APW,30.31462,66.560893,
SSKZR,25.930868,65.223382,
P3CU0,32.880607,70.909181,
X697J,31.162429,64.790955,
W1L6M,33.214602,74.678667,
ROP04,29.905709,69.861739,
OB98L,32.389416,64.725678,
3R3ZE,32.990613,68.007181,
TFXHR,29.047059,73.692282,
A9SWR,30.695222,68.437895,
LYTFL,36.165145,75.953349,
21JP5,29.236839,67.010136,
KLHJ8,36.618683,71.151488,
3U75Z,33.870336,63.626957,
4EJCL,32.136947,70.603771,
3N9DA,24.576061,75.51183,
6J79Z,29.020092,66.572098,
Y6RB8,36.511412,61.697923,
R4NXV,32.107004,76.240092,
1E4D7,23.922465,69.220035,
CR54D,29.476903,65.351027,
M1X92,27.043326,69.563516,
JXIYY,26.79631,62.961897,
XSBS3,36.9604,77.0224,
42W4R,28.23414,74.781493,
V3KBU,28.022294,75.554109,
V6YN5,32.010243,61.587654,
WTR5R,36.130222,74.913944,
QA9VZ,27.465572,60.584568,
K6R26,32.141517,67.948492,
0M6HQ,33.843541,73.688138,
H8CXM,33.718331,73.375096,
NVVBF,35.715474,76.317248,
D7TO1,24.244272,60.550927,
BB2VO,31.729371,77.16998,
7CGI4,28.167457,72.998401,
YVREC,23.603169,64.026755,
VT33G,24.556228,73.71482,
AP53O,27.877197,76.126356,
XMHRO,28.729046,71.070245,
K17Z1,23.64906,72.774435,
TWZ9O,23.628681,75.47512,
LURPL,29.93733,73.545106,
EK6NK,28.634102,69.097351,
ATRPG,31.887601,65.457127,
NBJ6G,36.789079,71.688419,
65S0K,23.791174,71.837552,
B9WVA,24.979292,62.225962,
8LA5P,29.54972,63.094665,
S0O8K,31.504,64.624415,
X3D5Q,35.400341,60.593356,
EFUX4,30.864781,73.429421,
WHS9I,24.862687,65.411244,
VW7U4,24.128725,74.508878,
HV22I,34.123215,72.624004,
CKYEP,35.057542,69.278073,
HD2UR,31.710566,72.173107,
GC634,29.364023,65.706168,
HZ947,26.765908,61.736966,
2AXVZ,29.016685,64.522179,
WKJ8Y,33.209627,69.379884,
4USTW,30.497451,74.516931,
HTNC8,30.475295,64.407258,
L6MOW,25.325903,68.261445,
8XNLO,26.027306,64.687352,
J42TP,30.418941,75.35263,
D12NX,27.652026,68.259424,
UAURK,23.53803,72.174518,
GJ5KU,36.324578,69.604037,
P6K9B,24.87395,69.472686,
JHVH1,32.147207,71.861395,
NWFP3,24.059097,68.452071,
8ZBSM,28.385112,63.696769,
QJHAZ,29.160389,63.412828,
4RISE,30.589136,64.258676,
328XU,31.073153,67.379572,
RYVUV,29.209568,61.607631,
T3N5T,29.692498,68.945904,
3HK0W,23.938435,70.434994,
WBDWO,34.999576,67.906198,
AI5D0,24.216378,71.092723,
HMSUX,25.188334,70.625353,
LID11,24.033934,70.921132,
5ESF0,27.453804,74.005991,
19PIQ,31.509512,75.155343,
J2R97,28.633236,61.184114,
RBIBK,29.053538,76.141797,
14C75,23.746383,69.065697,
B7DE9,32.15357,67.567762,
1LPV8,35.48497,74.127343,
RPFXW,25.122934,76.541103,
G9MTL,28.900321,74.516445,
NNIKB,23.78949,75.192515,
3V1UT,29.231218,67.421464,
0T6U5,36.744615,66.630068,
5Z0TO,30.516156,73.12208,
EW2W4,34.85193,75.734923,
0Q9VK,28.801431,73.530311,
PLCTT,32.09439,61.068003,
CYEMX,31.134606,77.313464,
AARFZ,30.870301,77.058335,
5UUNL,30.311968,65.549926,
1VR2Z,26.339445,66.591881,
2JSHX,26.080711,62.788678,
173NG,25.375671,68.698001,
0XVHD,27.950593,63.022969,
3G790,32.42582,71.280371,
OUG0J,30.930494,68.38227,
CX39P,24.051807,65.520927,
IAGAC,29.562928,75.855334,
UF1B7,26.306578,71.521194,
67PFE,33.374309,67.507252,
0ZSYA,26.805685,74.766681,
SHHYP,24.646259,75.893102,
N25Y1,29.329251,75.31869,
YNK3V,30.386736,71.846064,
FS1XC,27.205014,69.38415,
5XPH1,36.779127,65.574145,
IPREC,35.631355,72.573402,
OUUQZ,35.43745,70.91033,
KJ3W1,24.13081,72.374313,
NQXII,24.976166,73.010669,
9VSKB,34.862937,73.197495,
7D6IC,35.997261,70.499572,
4AEQ8,33.729389,72.532212,
U1O4H,34.744411,70.466285,
5AJG7,30.919119,64.416097,
1P6M1,27.790726,69.280669,
35KTO,31.687627,69.104989,
AN45Z,31.094897,70.262898,
GMC06,24.429047,65.480963,
OLVBZ,31.155418,62.536632,
W5GC0,26.774701,62.537106,
W85OB,28.985774,70.494358,
2XHIY,25.814895,63.102977,
F8WDG,26.491137,60.830779,
SNBPO,36.590029,66.571425,
SQTFS,25.583888,62.882261,
1VU3P,32.373667,68.587422,
IZRW9,33.821014,61.758511,
GH0YJ,27.175407,62.450417,
P5EOH,26.118493,70.814957,
8QX3I,26.308928,76.15214,
J1U9L,24.071387,63.403899,
0JE0P,23.989433,62.950481,
PWW1T,29.506649,67.459071,
GLF0I,24.246248,67.159003,
PZ0RE,23.63732,76.870509,
RYFA2,35.241996,70.120904,
BZRMP,34.746939,60.592792,
QFNA4,26.009016,69.516077,
WRFQB,29.022398,76.1714,
FTUWW,29.519275,65.004637,
RCF4J,31.784511,60.578637,
MV1N3,25.760268,63.533476,
5R95O,29.434601,73.200741,
FDEDR,27.000274,63.650974,
OTUQB,26.024791,68.705856,
NPSTH,31.11607,74.565833,
RSTH5,27.36768,62.427407,
8A9G9,24.324651,63.824757,
LQ588,27.435942,73.290307,
ZM3VG,26.913515,75.539619,
BBVB5,25.553298,64.897232,
K59RN,27.822278,69.87491,
XSSXZ,25.154429,72.498827,
S41WI,31.227574,62.022465,
4T709,25.734238,74.49857,
K889O,25.273453,66.625199,
02L4Q,30.681966,64.199481,
USZVD,33.304474,71.37264,
JYISI,31.667351,67.701181,
BF5LH,24.247694,60.611975,
G38H0,24.52224,69.562129,
6B1GH,31.069557,61.656989,
MTXG4,33.724966,73.68498,
W7J1G,26.157118,71.270156,
1SHIG,35.922488,75.021865,
3HB4Q,29.287442,65.680712,
1BBJD,26.091829,71.540576,
K6OQC,30.0823,73.204426,
QWUTE,28.190222,61.184346,
RJO0K,31.142234,60.786894,
X0GF3,33.805368,76.592519,
K0P9J,36.172841,71.506374,
IKVBG,34.016456,76.773875,
LMP66,28.343424,67.845588,
18LLT,34.300387,61.92354,
TUTY9,31.420083,74.67209,
QTT2J,24.676491,65.534079,
G53YJ,31.054355,64.106641,
GVRR0,31.920316,73.081339,
N3AOG,24.232213,68.630311,
PZW2M,30.987185,74.331041,
TY8R4,27.960328,68.133732,
INJBG,36.078681,62.811466,
G87IF,29.453468,66.028554,
TXSFW,32.506164,72.55404,
OLMLU,27.416519,74.928281,
CISXZ,25.021054,71.450965,
57Y8I,33.671614,66.255365,
TK69U,28.896558,67.820931,
KA3WW,27.927929,75.15999,
7GEDJ,28.328679,76.402403,
LQIZS,26.162301,68.211716,
VTLH6,24.897835,66.008607,
RH2RX,27.649844,73.582623,
NJAI0,35.778129,62.707767,
BHZ48,28.592504,70.614337,
AMFJ6,31.350857,76.457869,
OQBZX,35.119196,74.227969,
VRTMX,23.68922,67.536472,
NAGES,28.707449,61.866834,
20ICK,27.847848,75.565315,
T8IH0,24.894649,66.921842,
R2AWY,23.969168,66.98593,
VRYMJ,33.258395,71.707523,
6DOG5,28.394228,62.426512,
9AQYR,27.181913,70.701977,
2522N,23.807668,62.350029,
SHQE7,24.919146,64.748791,
EJPR8,32.103703,64.970592,
ORUS6,34.620163,66.676493,
3JBH0,24.723588,67.998744,
EWESL,27.612183,69.153967,
5P445,27.049505,76.113864,
45ISB,32.874952,71.489191,
5WEZ9,26.313361,62.033951,
BEVUQ,29.293744,69.672248,
KTD6N,30.579244,71.094614,
1DUCN,36.515891,62.282519,
7XZPC,32.813164,68.051834,
K9WES,27.184583,77.130614,
NWCND,33.651933,65.260999,
2Z4FE,30.1858,68.721375,
EBF5G,30.003126,61.850023,
QKA2R,26.137729,73.746885,
TWOVQ,35.061436,67.691597,
OMZFJ,32.174618,75.0407,
3RI9K,35.392311,71.737663,
SW814,30.441122,68.74257,
GR48Z,36.132718,74.754023,
ZO332,32.458135,73.971986,
C214O,25.56447,76.679388,
ZR18Z,27.139661,72.533481,
X8KD9,28.835503,63.186875,
G191C,34.159379,76.277055,
OXFWK,35.228833,64.619688,
3T9YU,27.645416,64.882176,
EX94Q,30.427657,62.044333,
MK5BS,26.986161,75.623627,
ISKGP,27.646034,72.392201,
6LCXC,25.81602,74.694826,
11IFY,25.776555,65.042198,
M0NQP,34.833181,63.154669,
L6MBU,29.262589,66.349457,
P7ZQN,31.427771,61.746354,
F9LIK,28.245624,75.43876,
IJSNC,33.798097,63.785614,
83TLI,26.171841,60.560639,
YWW4A,27.428911,68.628354,
IF2XI,35.201422,77.409372,
SK6UE,33.989063,71.65443,
4F1WJ,31.347175,64.063071,
8J6EP,23.549134,69.437711,
YRBHY,36.021755,61.170582,
SN4EY,31.092523,66.500859,
U91CT,28.001763,65.261555,
336X2,23.864399,72.440451,
Z16MW,23.546486,61.505159,
5NTGG,35.066623,72.492441,
M0IGP,32.609049,67.964329,
WSX0Y,25.579219,63.172417,
YN9NM,35.446914,60.577261,
7OD6W,24.625073,77.244314,
Y6AD9,29.718823,63.225813,
5GNRJ,31.056528,68.171857,
GXQEC,36.26829,66.151334,
Z6V3X,26.331334,65.05641,
BBELH,33.94099,74.50307,
CB6S9,26.363728,65.279573,
N1TAO,33.990041,74.677686,
46E24,33.320229,65.650645,
7F43O,24.69923,68.891738,
2Y4HR,28.187197,74.21389,
5DRU1,31.365445,71.778783,
DCDJB,24.344947,72.359213,
KHRUD,36.843235,77.392549,
MS1UZ,33.161703,74.385143,
PYDLN,26.38993,69.570196,
7LASB,34.523507,62.792397,
JMFQ3,32.780954,67.391914,
KHZ98,35.232837,68.510314,
KSRO9,32.743314,73.894026,
0KPIB,31.430946,68.863113,
HJENV,28.263232,64.305793,
GO11H,27.036935,72.551429,
XQIYR,27.520278,69.718653,
YIP67,32.085301,62.250224,
4ZMWG,33.069134,64.426229,
WDI20,35.907892,75.759209,
KNIDX,29.581924,75.600462,
G87N3,34.159551,65.172763,
EF9LG,34.597682,63.751876,
GPPYL,24.651952,75.437031,
NK7OC,34.036194,65.568111,
FR9QO,23.515078,65.189121,
W2C4L,35.928533,63.219641,
J6QYN,23.817429,61.193067,
0XSE3,25.285264,70.518693,
GORF1,28.680255,69.862824,
43HVP,33.054503,61.899306,
5DTTY,36.157349,64.647434,
OZ67O,28.54491,73.388527,
QRFG5,28.460836,74.671479,
D72WC,27.583112,65.367869,
BN1VK,31.776058,74.790783,
J7T4G,27.51955,67.648167,
BVRE5,35.616394,60.68843,
8UGHB,29.08162,65.219027,
BARQR,35.349327,61.11536,
6RWWU,23.756071,68.03709,
ER4DV,31.810888,60.729254,
B89LV,28.103956,62.365554,
0TSEM,25.72467,65.739618,
76UC5,27.169772,62.458463,
F7CXF,28.943262,64.727813,
1E6YW,34.210602,64.118693,
QCUIN,24.952668,72.841422,
HKR9Z,36.061733,72.002373,
F3EQQ,24.790253,64.144553,
H9OKT,23.532701,72.589386,
8BLRB,24.655277,74.5448,
VZPNH,33.670995,71.392157,
J6YMI,35.933571,77.159726,
L0O59,25.917012,67.991769,
WJVCN,30.788427,76.490551,
IWLA6,35.064857,75.97884,
2S9XT,29.360194,63.837457,
JBMFJ,25.897635,73.882344,
SY7JN,36.627239,67.227984,
MGE6O,24.283561,63.857153,
8MNG0,34.610492,67.394948,
54T00,35.299962,73.819646,
SPQL9,26.31688,73.185182,
LK2WI,35.359996,75.474979,
OPJ8X,31.2159,69.691026,
6YASB,29.328305,73.215583,
UNC99,35.875595,65.517051,
TEUA9,35.494416,61.34979,
58OKL,32.54911,64.803047,
EWJGM,30.001479,72.036105,
KDES6,32.893318,70.752943,
9V63W,27.765511,69.037929,
D04CN,29.223621,71.904809,
Y78F8,30.967928,65.35679,
U1314,28.21641,74.353921,
28KQH,34.403768,70.99084,
DY5OD,24.599181,70.042295,
XFKPP,36.47011,70.415458,
A20HQ,24.299268,63.252396,
0UV0D,35.293929,73.780399,
HRRTI,29.215706,71.394672,
RWZ0D,32.501458,64.669421,
LI0MI,25.547099,71.404799,
H9WWW,26.669904,62.954951,
LE5QW,24.100693,60.541551,
LPKTQ,30.712287,62.353108,
F3GMO,26.052836,64.346644,
517VL,34.660549,69.88718,
YH1LX,25.64334,76.301789,
UZJTW,34.706645,69.502107,
NQ8AT,35.604423,66.479206,
BHQC7,27.516781,61.334024,
L9L9U,34.832465,73.420945,
YPDZ4,27.653618,63.865343,
XPZUK,24.211852,77.165793,
G6YPF,28.388231,71.52216,
3IBKL,34.687551,65.155375,
49NVS,33.320109,71.22425,
C2BGI,34.171392,66.317293,
U9FE5,23.658586,65.095762,
68UVD,36.217554,71.573239,
ZO7FC,26.182923,76.302647,
2YQ62,35.057989,61.035794,
KTT1H,24.896456,72.308051,
ALSG0,25.304662,74.188516,
24PUK,29.640052,68.77051,
QVNB1,32.63864,64.117203,
3LGTE,35.562246,77.144423,
70X1H,28.416211,70.104533,
SRT0I,30.806609,69.86962,
GJD8O,33.08631,62.875627,
0MI0B,36.214422,60.850134,
0O250,30.885382,64.162892,
9DRI3,25.905798,66.042466,
FW41I,27.67948,61.080938,
VYI81,33.793244,62.411084,
PTOXF,34.014568,62.291189,
5OERJ,31.765178,72.013018,
PYY7Z,34.452261,70.291375,
FWUFU,27.752871,64.788694,
8E9U9,26.117998,70.910332,
JJO6Q,31.826835,66.324053,
E14WM,25.397653,73.84451,
TXN4I,27.363924,77.178252,
O4XD6,35.741978,75.248856,
8DA3U,26.715756,61.207839,
BOJSN,27.726543,70.56335,
6BJF9,26.741075,75.853318,
8AP31,29.939059,75.776303,
IF8N5,33.203165,66.956407,
